"imageCSV_only.i.","div","plateID","rowID","colID","density","uniqueCells.k.","avgRelTurnAngle","avgAbsRelTurnAngle","avgSegLen","totLen","degree","numNeurites","avgTort","totCPs","avgCPs"
"asl-rhin-CB2-20_0001_tracings.csv",4,"C","B",2,10000,"20",-1.82432129885999,20.6589867526986,10.3708918695769,134.821594304499,3,3,1.03495998534276,10,3.33333333333333
"asl-rhin-CB2-20_0001_tracings.csv",4,"C","B",2,10000,"4",-2.26120560433095,21.9761599662924,9.2535787455614,231.339468639035,5,4,1.05555550621665,20,4
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"1",2.65546891279306,28.0315750005848,9.46651309118467,75.7321047294774,1,1,1.07796927005386,7,7
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"8",-13.1461393650208,31.1941583863333,8.09165441683999,56.6415809178799,5,5,1.04375797287956,4,1.33333333333333
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"9",-6.4999993493372,29.4164286875408,10.0692492429309,30.2077477287928,3,3,1.04012828056631,2,2
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"10",-10.2375175551599,18.9404473250515,10.4460478876411,146.244670426976,2,2,1.08255040336803,12,6
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"11",-3.89704347695225,19.4957982241614,10.0853956396536,181.537121513765,6,5,1.03887005391371,12,2
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"2",-0.627706056462546,21.8725853342849,12.0334908983562,264.736799763836,3,3,1.04534905129496,20,10
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"5",-1.30975823114186,15.0630134559608,12.3027530130901,147.633036157082,2,2,1.01765807047419,10,5
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"4",1.253298810562,26.1758313347703,11.5952694179816,266.691196613576,4,4,1.06237874185059,19,4.75
"asl-rhin-CB2-20_0002_tracings.csv",4,"C","B",2,10000,"3",-3.68305052690201,21.3226862285335,9.66287822757118,280.223468599565,6,6,1.02317341698162,26,8.66666666666667
"asl-rhin-CB2-20_0003_tracings.csv",4,"C","B",2,10000,"2",-3.35073570610716,19.109090300674,11.4576140007907,206.237052014233,5,5,1.03391558947559,14,3.5
"asl-rhin-CB2-20_0003_tracings.csv",4,"C","B",2,10000,"4",-4.92556755173041,15.631096633175,15.3100478542504,168.410526396754,2,2,1.02405079748531,9,4.5
"asl-rhin-CB2-20_0003_tracings.csv",4,"C","B",2,10000,"7",-2.60497400072295,14.5164297366031,10.3913882246854,228.610540943078,5,5,1.03129448468404,17,3.4
"asl-rhin-CB2-20_0003_tracings.csv",4,"C","B",2,10000,"5",5.58163822598513,19.8598545107432,12.5007759303563,387.524053841044,6,5,1.05082270150763,25,4.16666666666667
"asl-rhin-CB2-20_0006_tracings.csv",4,"C","B",2,10000,"2",-6.49943059295539,23.752842361968,10.4708717545758,240.830050355244,9,6,1.05443060229538,18,3.6
"asl-rhin-CB2-20_0006_tracings.csv",4,"C","B",2,10000,"6",6.73355363637055,22.0412971064581,10.3550826605539,176.036405229417,12,7,1.03762759716224,11,1.83333333333333
"asl-rhin-CB2-20_0006_tracings.csv",4,"C","B",2,10000,"7",-1.92707084619378,16.1753018442958,11.1577490150295,256.628227345679,5,5,1.02857970629679,18,3.6
"asl-rhin-CB2-20_0006_tracings.csv",4,"C","B",2,10000,"5",1.9766550517831,20.1186114879828,10.0027784753619,280.077797310133,8,8,1.05476230328629,22,3.66666666666667
"asl-rhin-CB2-20_0006_tracings.csv",4,"C","B",2,10000,"4",-1.66694962925083,23.2528276202751,11.3862813795855,967.833917264768,14,11,1.04887312290574,74,6.72727272727273
"asl-rhin-CB2-20_0008_tracings.csv",4,"C","B",2,10000,"3",0.720994197885761,21.9276738841168,10.8262151623086,378.917530680799,13,5,1.03486657606476,25,2.5
"asl-rhin-CB2-20_0008_tracings.csv",4,"C","B",2,10000,"2",-3.62314899182771,17.0361806538442,10.1927780048038,265.012228124897,7,7,1.02979465879993,20,3.33333333333333
"asl-rhin-CB2-20_0008_tracings.csv",4,"C","B",2,10000,"5",0.103368830907642,29.8339595111665,13.6192587205203,136.192587205203,2,2,1.05710750977517,8,4
"asl-rhin-CB2-20_0008_tracings.csv",4,"C","B",2,10000,"12",-6.11287357891605,27.5538169621896,10.7675468527927,161.51320279189,6,6,1.03215976119202,12,4
"asl-rhin-CB2-20_0009_tracings.csv",4,"C","B",2,10000,"4",1.19139164745556,19.6813468887118,11.4336634991339,548.815847958428,14,11,1.02470377680128,36,3
"asl-rhin-CB2-20_0009_tracings.csv",4,"C","B",2,10000,"6",-8.97199568369054,19.3005858630956,8.8592792620309,141.748468192494,10,8,1.03488045224109,10,1.66666666666667
"asl-rhin-CB2-20_0009_tracings.csv",4,"C","B",2,10000,"5",-6.28334919746414,18.375049600708,10.6593246732072,309.120415523009,12,10,1.03086135384061,22,3.14285714285714
"asl-rhin-CB2-20_0009_tracings.csv",4,"C","B",2,10000,"1",2.80408164136387,23.8515972799073,11.0548735742008,287.42671292922,7,4,1.04442082726718,20,3.33333333333333
"asl-rhin-CB2-20_0009_tracings.csv",4,"C","B",2,10000,"16",4.80876382622582,21.3332468905594,10.5746009221216,105.746009221216,3,2,1.03037288077689,8,4
"asl-rhin-CB2-20_0009_tracings.csv",4,"C","B",2,10000,"15",-1.92352836929407,18.8320634600134,13.6758041450379,150.433845595416,2,2,1.0494560406464,9,4.5
"asl-rhin-CB2-20_0009_tracings.csv",4,"C","B",2,10000,"13",6.04790178562657,24.9954466969929,7.96659584425598,79.6659584425598,2,2,1.05688941986061,8,4
"asl-rhin-CB2-20_0010_tracings.csv",4,"C","B",2,10000,"4",3.00595427489413,23.5930501708922,10.8565859219402,455.976608721489,9,7,1.06925270921199,35,5
"asl-rhin-CB2-20_0010_tracings.csv",4,"C","B",2,10000,"7",0.6414630829477,24.8629803087463,11.2242681269315,258.158166919423,8,7,1.04695432576479,17,2.83333333333333
"asl-rhin-CB2-20_0010_tracings.csv",4,"C","B",2,10000,"8",-2.84515544777424,17.7620880098957,12.8226239705013,166.694111616517,5,5,1.03583172182388,10,3.33333333333333
"asl-rhin-CB2-20_0010_tracings.csv",4,"C","B",2,10000,"11",-0.0213760496651775,14.3222077474518,9.17496444027086,229.374111006772,7,5,1.02228078558522,18,2.57142857142857
"asl-rhin-CB2-20_0010_tracings.csv",4,"C","B",2,10000,"5",4.57431575028905,18.9206997639614,10.1647306732736,101.647306732736,3,3,1.05760902559367,7,2.33333333333333
"asl-rhin-CB2-20_0010_tracings.csv",4,"C","B",2,10000,"2",10.0382300257663,13.753519131195,23.5240163281178,70.5720489843534,1,1,1.02946757245836,2,2
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"1",7.5321763690541,22.0250175487549,9.9913072527077,109.904379779785,3,3,1.05310670495062,8,2.66666666666667
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"8",-0.355472468043643,18.8264395796918,12.1068530634331,738.518036869417,9,5,1.05114983429744,52,5.77777777777778
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"10",0.11233047388197,20.7132842531334,11.7398971357659,457.855988294869,7,5,1.0510193286959,33,5.5
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"13",-4.08656573587974,9.97394426765494,15.8533183506897,95.1199101041381,3,3,1.02001750414611,5,5
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"15",-5.19442890773482,5.19442890773482,6.3695353288842,12.7390706577684,2,2,1.02414932397556,1,1
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"18",-4.10933523724404,15.8875744161522,10.2665693173046,61.5994159038275,5,5,1.0133364798774,4,2
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"6",2.63057857760399,23.6693428816806,12.1826353531898,231.470071710607,2,1,1.07058174946459,17,8.5
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"7",-3.707291543296,18.9539703772095,14.659579783651,102.617058485557,2,1,1.04023283139692,6,6
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"9",-9.78259988924633,19.8393180925401,9.18033793834039,45.9016896917019,3,3,1.03497832918341,4,4
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"11",1.97479227655565,22.5147221656698,9.72179478616648,97.2179478616648,2,1,1.08172932969786,8,4
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"12",-12.7359003690872,26.8500414775628,10.0381954196039,110.420149615643,7,7,1.05695170075985,7,1.75
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"4",-14.0362434679265,14.0362434679265,7.06367178778306,14.1273435755661,3,3,1.01002789099815,1,1
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"3",0.137968965777719,20.8554744986057,9.55012696111457,276.953681872322,4,1,1.05146745828775,26,8.66666666666667
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"5",-3.18942844920887,22.1852517633342,12.2058747693908,231.911620618424,2,1,1.08526304348898,17,8.5
"asl-rhin-CB2-20_0011_tracings.csv",4,"C","B",2,10000,"2",-16.7440493635315,27.6094736901804,12.5376725324286,87.7637077270001,3,2,1.03789182053602,5,2.5
"asl-rhin-CB2-40_0001_tracings.csv",4,"C","B",2,10000,"2",1.25026624673778,19.0929954630328,6.5796374203807,407.937520063603,5,5,1.0473958165751,57,11.4
"asl-rhin-CB2-40_0001_tracings.csv",4,"C","B",2,10000,"3",-2.97222786142469,18.3260620618847,4.64869645850494,65.0817504190691,4,4,1.03285837424622,11,3.66666666666667
"asl-rhin-CB2-40_0001_tracings.csv",4,"C","B",2,10000,"1",-1.61384175476908,22.3884952531089,6.41321750018436,147.504002504241,3,3,1.03515635576236,21,10.5
"asl-rhin-CB2-40_0002_tracings.csv",4,"C","B",2,10000,"1",-2.66009119275626,28.1117179733331,6.53829914091925,176.53407680482,3,2,1.11450213559756,24,8
"asl-rhin-CB2-40_0002_tracings.csv",4,"C","B",2,10000,"3",-6.85147743930032,18.6405239326783,4.6522764251343,51.1750406764772,3,3,1.09916403082034,8,2.66666666666667
"asl-rhin-CB2-40_0002_tracings.csv",4,"C","B",2,10000,"2",-1.77332536142083,18.5035726001864,8.9613024202674,98.5743266229414,1,1,1.0505227968583,10,10
"asl-rhin-CB2-40_0003_tracings.csv",4,"C","B",2,10000,"2",-0.0203828936822538,18.7834249923231,5.93498165094089,148.374541273523,4,4,1.02661675999225,22,7.33333333333333
"asl-rhin-CB2-40_0003_tracings.csv",4,"C","B",2,10000,"1",-1.63122009967204,19.0742271954775,5.83601227160483,268.456564493822,8,4,1.04413671198093,38,4.75
"asl-rhin-CB2-40_0003_tracings.csv",4,"C","B",2,10000,"3",-9.69148254819064,21.9092355355058,6.25892028306956,256.615731605851,7,6,1.09687814926485,35,5.83333333333333
"asl-rhin-CB2-40_0003_tracings.csv",4,"C","B",2,10000,"4",-6.69117803068734,23.1144604909886,6.46367998992401,122.809919808556,2,2,1.1103935610523,17,8.5
"asl-rhin-CB2-40_0003_tracings.csv",4,"C","B",2,10000,"5",9.21747441146102,15.9836492340141,5.90637175970356,17.7191152791107,1,1,1.01850846212774,2,2
"asl-rhin-CB2-40_0004_tracings.csv",4,"C","B",2,10000,"1",1.77860080700979,21.2359971013729,6.59809675077517,145.158128517054,2,2,1.04226526719348,20,10
"asl-rhin-CB2-40_0004_tracings.csv",4,"C","B",2,10000,"3",-3.87663446748859,24.1943584733957,4.98302458482605,174.405860468912,4,4,1.12123373503916,31,7.75
"asl-rhin-CB2-40_0004_tracings.csv",4,"C","B",2,10000,"2",4.74606127960737,20.4542826690299,5.97191880841743,101.522619743096,2,2,1.0690228431863,15,7.5
"asl-rhin-CB2-40_0005_tracings.csv",4,"C","B",2,10000,"1",-5.07245729849674,20.1329993450335,6.23904554530375,324.430368355795,11,9,1.05701246883519,42,4.2
"asl-rhin-CB2-40_0005_tracings.csv",4,"C","B",2,10000,"2",1.94265637341435,21.7991763915536,6.25543309271806,581.75527762278,11,7,1.08219009445461,83,8.3
"asl-rhin-CB2-40_0006_tracings.csv",4,"C","B",2,10000,"1",-0.557470373863976,21.3936689829829,6.93745790153798,319.123063470747,4,4,1.05495614974969,42,10.5
"asl-rhin-CB2-40_0006_tracings.csv",4,"C","B",2,10000,"3",-1.40532056456911,14.3445313477379,6.48400683810601,162.10017095265,5,5,1.02948626846453,20,4
"asl-rhin-CB2-40_0006_tracings.csv",4,"C","B",2,10000,"2",0.751942624019906,24.2556042302246,6.60667825338173,330.333912669086,4,3,1.12531152953983,46,11.5
"asl-rhin-CB2-40_0007_tracings.csv",4,"C","B",2,10000,"2",-0.621894215733883,21.221392850572,7.21005828738624,245.141981771133,4,4,1.04408548757848,32,16
"asl-rhin-CB2-40_0008_tracings.csv",4,"C","B",2,10000,"1",-0.350631335221972,20.7248526877677,6.00383871385472,432.27638739754,5,2,1.05148861054198,67,13.4
"asl-rhin-CB2-40_0008_tracings.csv",4,"C","B",2,10000,"3",-3.53578028046144,19.2807230909058,5.95843758519583,83.4181261927416,4,4,1.03335150371819,10,2.5
"asl-rhin-CB2-40_0009_tracings.csv",4,"C","B",2,10000,"1",0.621870914016938,21.1624538904861,6.68490051697093,688.544753248006,6,3,1.07242157549661,98,19.6
"asl-rhin-CB2-40_0010_tracings.csv",4,"C","B",2,10000,"3",-1.97551414979252,22.2677391299054,6.1646969771845,240.423182110195,4,3,1.04417480957795,35,8.75
"asl-rhin-CB2-40_0010_tracings.csv",4,"C","B",2,10000,"4",2.41351634033237,21.8030994160976,5.61206549018593,224.482619607437,7,5,1.05822607038509,34,5.66666666666667
"asl-rhin-CB2-40_0010_tracings.csv",4,"C","B",2,10000,"2",1.29371844697699,20.4545961199827,5.95167933021617,386.859156464051,7,5,1.06378908179987,58,8.28571428571429
"asl-rhin-CB2-40_0011_tracings.csv",4,"C","B",2,10000,"1",-0.812166317246609,27.2659956747076,7.11296549545203,312.97048179989,6,3,1.11725894927248,38,6.33333333333333
"asl-rhin-CB2-40_0011_tracings.csv",4,"C","B",2,10000,"2",1.60011791611989,16.6717921747655,6.86912126864895,391.53991231299,5,5,1.03501146582071,52,10.4
"asl-rhin-CB2-40_0012_tracings.csv",4,"C","B",2,10000,"1",-2.89381254447498,21.0530139104712,6.63875203912187,312.021345838729,4,3,1.06760176021595,43,10.75
"asl-rhin-CB2-40_0012_tracings.csv",4,"C","B",2,10000,"2",0.039912746107351,23.9238569569731,5.03681338254138,191.398908536573,8,7,1.03527808497491,31,4.42857142857143
"asl-rhin-CB2-40_0012_tracings.csv",4,"C","B",2,10000,"4",-3.24500271342741,22.7315183499283,5.53189177206083,105.105943669156,2,2,1.0554208352037,17,8.5
"asl-rhin-CB2-40_0012_tracings.csv",4,"C","B",2,10000,"3",15.1210424284789,20.6567921678379,6.10040832140004,30.5020416070002,1,1,1.08515781627728,4,4
"asl-rhin-CB2-40_0013_tracings.csv",4,"C","B",2,10000,"1",-6.56723592679945,22.16476260191,6.75400444231872,330.946217673618,7,5,1.12611380544289,42,6
"asl-rhin-CB2-40_0013_tracings.csv",4,"C","B",2,10000,"2",-1.55316217920388,27.0845310147738,6.24298494477265,237.23342790136,7,6,1.06103864680635,31,4.42857142857143
"asl-rhin-CD2-20_0001_tracings.csv",4,"C","D",2,10000,"3",2.22161676091666,28.1979831840357,9.27301876616353,389.466788178868,8,6,1.07747428839203,35,5
"asl-rhin-CD2-20_0001_tracings.csv",4,"C","D",2,10000,"4",5.22826756229891,21.3580799634551,12.3906195180956,198.249912289529,4,3,1.05720260355601,12,3
"asl-rhin-CD2-20_0002_tracings.csv",4,"C","D",2,10000,"1",-4.88875688649161,21.2334362794775,9.35638936547257,467.819468273629,15,9,1.05202371108767,37,2.84615384615385
"asl-rhin-CD2-20_0002_tracings.csv",4,"C","D",2,10000,"2",0.313211727841531,26.1979889335752,10.7891376179349,701.293945165771,7,6,1.2116030372225,58,8.28571428571429
"asl-rhin-CD2-20_0004_tracings.csv",4,"C","D",2,10000,"1",-3.00739191055258,17.3436387219814,9.47682741758093,199.013375769199,6,6,1.02345009968721,15,2.5
"asl-rhin-CD2-20_0004_tracings.csv",4,"C","D",2,10000,"2",-4.04447839468383,20.5335495373958,10.1178002194265,263.062805705089,5,4,1.04330080344152,21,4.2
"asl-rhin-CD2-20_0006_tracings.csv",4,"C","D",2,10000,"2",0.369724839937078,21.0797414704219,9.91420460411857,366.825570352387,6,4,1.04340632090522,32,6.4
"asl-rhin-CD2-20_0006_tracings.csv",4,"C","D",2,10000,"1",3.49099581285703,20.9135638505857,9.38688561957051,159.577055532699,4,3,1.08461186315505,14,4.66666666666667
"asl-rhin-CD2-20_0006_tracings.csv",4,"C","D",2,10000,"3",-20.2143083700548,20.2143083700548,10.792960052737,21.5859201054739,1,1,1.04699691532663,1,1
"asl-rhin-CD2-20_0006_tracings.csv",4,"C","D",2,10000,"4",0.864245310327241,18.7453453073074,12.2222700662314,195.556321059703,4,1,1.03258538954476,13,4.33333333333333
"asl-rhin-CD2-20_0006_tracings.csv",4,"C","D",2,10000,"5",-5.07746984659314,26.3238881117501,11.1478283656752,222.956567313503,5,3,1.04917081350798,18,9
"asl-rhin-CD2-20_0006_tracings.csv",4,"C","D",2,10000,"8",-6.57075190821384,17.9594048213657,8.87682240008845,186.413270401858,13,12,1.0208322344918,12,1.33333333333333
"asl-rhin-CD2-20_0006_tracings.csv",4,"C","D",2,10000,"7",7.26055649614002,34.0612445049372,9.96489313610572,209.26275585822,7,4,1.09673301817512,16,3.2
"asl-rhin-CD2-20_0006_tracings.csv",4,"C","D",2,10000,"6",12.5916249969242,24.9431841469544,9.27295884335907,27.8188765300772,1,1,1.06189726275543,2,2
"asl-rhin-CD2-20_0009_tracings.csv",4,"C","D",2,10000,"2",4.59225067553875,27.6886725442234,10.7040133033777,203.376252764177,6,4,1.06840130985814,15,3.75
"asl-rhin-CD2-20_0009_tracings.csv",4,"C","D",2,10000,"6",-1.92351119379441,19.2151868790496,10.5654617265489,359.225698702661,6,4,1.04157711300175,29,5.8
"asl-rhin-CD2-20_0009_tracings.csv",4,"C","D",2,10000,"7",-7.80205179958783,21.0833165957112,9.24647964982437,249.654950545258,7,7,1.04884143285833,20,2.85714285714286
"asl-rhin-CD2-20_0009_tracings.csv",4,"C","D",2,10000,"3",-4.36984108549801,19.2579504668646,9.99014687028966,259.743818627531,8,5,1.02860564151576,20,3.33333333333333
"asl-rhin-CD2-20_0009_tracings.csv",4,"C","D",2,10000,"4",-2.21261169859312,18.2462643438974,9.58117500383615,210.785850084395,12,10,1.02446951574416,15,2.14285714285714
"asl-rhin-CD2-20_0011_tracings.csv",4,"C","D",2,10000,"5",1.57830731871953,20.2217395374468,13.3848031322987,575.546534688846,3,2,1.05191632434709,40,13.3333333333333
"asl-rhin-CD2-20_0011_tracings.csv",4,"C","D",2,10000,"3",7.13254442255732,32.238222897182,8.07715186462202,48.462911187732,4,4,1.04496836396015,4,2
"asl-rhin-CD2-20_0011_tracings.csv",4,"C","D",2,10000,"9",-0.858408659181818,19.9558296096323,12.2407488440171,477.389204916668,7,7,1.03510021514059,33,5.5
"asl-rhin-CD2-20_0011_tracings.csv",4,"C","D",2,10000,"6",0.159268240921416,26.9950809099111,10.8069975759615,172.911961215384,5,5,1.04484596007386,12,3
"asl-rhin-CD2-20_0011_tracings.csv",4,"C","D",2,10000,"7",3.87792303690254,21.2945841536473,9.5790440446138,258.634189204573,7,6,1.03403139500838,21,3.5
"asl-rhin-CD2-20_0011_tracings.csv",4,"C","D",2,10000,"8",-7.25369296064233,31.6071545770019,9.53372945350431,171.607130163077,5,1,1.07034223275436,15,5
"asl-rhin-CD2-20_0011_tracings.csv",4,"C","D",2,10000,"2",-13.6838394011098,30.2202661007257,8.52580595528568,76.7322535975711,2,2,1.07985790273419,7,3.5
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"6",0.934026071860208,11.3823887694466,15.9447285649399,95.6683713896394,1,1,1.00575266660379,5,5
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"9",26.9734717943076,32.1568986819582,9.45154550498097,37.8061820199239,3,2,1.05418500672817,3,3
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"7",18.9605834293796,18.9605834293796,6.9793957095399,13.9587914190798,1,1,1.05372720202486,1,1
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"8",-9.54450074247945,17.5763461226436,10.7411643320142,64.4469859920852,1,1,1.06355583818126,5,5
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"4",1.01961867254186,23.7781708061774,10.2890832920706,154.336249381058,3,3,1.04539359619722,13,6.5
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"2",-3.5625081744509,14.0421251622131,9.48684118680341,28.4605235604102,1,1,1.02005442073728,2,2
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"5",1.76353919781075,16.5556449235015,11.5409267653565,92.3274141228519,3,3,1.02015333322709,5,1.66666666666667
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"3",10.7807115286406,24.3067325406028,10.3200069461795,103.200069461795,5,5,1.04179510021517,7,2.33333333333333
"asl-rhin-CD2-20_0013_tracings.csv",4,"C","D",2,10000,"10",2.81627158543116,17.8293674532743,10.147310933505,152.209664002575,1,1,1.06334980453339,14,14
"asl-rhin-CD2-40_0001_tracings.csv",4,"C","D",2,10000,"2",-1.26224142268199,21.435649985381,6.29596086332139,692.555694965353,11,8,1.04584219309701,99,9
"asl-rhin-CD2-40_0001_tracings.csv",4,"C","D",2,10000,"4",-4.19161006622099,17.5195322863556,6.89891580755692,296.653379724947,6,2,1.11354451264156,38,7.6
"asl-rhin-CD2-40_0001_tracings.csv",4,"C","D",2,10000,"3",1.35867064361934,15.4468489789894,4.88079531611832,68.3311344256565,4,4,1.02053629992592,10,2.5
"asl-rhin-CD2-40_0001_tracings.csv",4,"C","D",2,10000,"1",5.08464508317682,20.1356834916574,6.94631330170765,159.765205939276,3,3,1.07168596242752,20,6.66666666666667
"asl-rhin-CD2-40_0001_tracings.csv",4,"C","D",2,10000,"6",0.174956482261987,24.8463535608244,6.23152482344878,230.566418467605,3,2,1.15231760453298,34,11.3333333333333
"asl-rhin-CD2-40_0001_tracings.csv",4,"C","D",2,10000,"5",0.646793476278754,22.0851580537114,5.28241437225305,105.648287445061,4,3,1.03869496170469,16,4
"asl-rhin-CD2-40_0003_tracings.csv",4,"C","D",2,10000,"3",-0.254016513415115,21.8060387528902,5.95684146654125,458.676792923676,9,9,1.04127843577524,68,7.55555555555556
"asl-rhin-CD2-40_0004_tracings.csv",4,"C","D",2,10000,"1",-0.571439650458801,18.8825098515885,6.26106351896717,475.840827441505,11,8,1.02856225663653,65,5.90909090909091
"asl-rhin-CD2-40_0006_tracings.csv",4,"C","D",2,10000,"5",-3.71452403940572,18.886918837565,5.91081929155699,372.381615368091,11,9,1.03886425163915,52,4.72727272727273
"asl-rhin-CD2-40_0007_tracings.csv",4,"C","D",2,10000,"2",-2.89761180984287,18.4604847218453,5.90535572983872,289.362430762097,7,5,1.05225137618572,42,6
"asl-rhin-CD2-40_0007_tracings.csv",4,"C","D",2,10000,"3",-3.62595751508117,21.7037313608013,6.36877908029386,267.488721372342,4,1,1.08094719947828,38,9.5
"asl-rhin-CD2-40_0007_tracings.csv",4,"C","D",2,10000,"4",-2.31022095875068,18.3535438245413,5.92368894266792,254.718624534721,5,4,1.04120913090514,38,7.6
"asl-rhin-CD2-40_0007_tracings.csv",4,"C","D",2,10000,"5",1.75236409553572,18.198527707662,6.10649877724086,293.111941307561,11,5,1.05743724468561,38,3.8
"asl-rhin-CD2-40_0008_tracings.csv",4,"C","D",2,10000,"1",1.79657879251253,21.8495565187229,6.27721956553941,746.98912829919,12,6,1.0933334523796,107,8.91666666666667
"asl-rhin-CD2-40_0008_tracings.csv",4,"C","D",2,10000,"2",-0.34142042220398,25.7618139105407,5.62794734612333,242.001735883303,6,6,1.07017114686225,37,6.16666666666667
